"start";"end";"I1_min";"I1_max";"I2_min";"I2_max";"I3_min";"I3_max";"U12_min";"U12_max";"U23_min";"U23_max";"U31_min";"U31_max"
"08.07.2018 03:18:15.054101";"08.07.2018 03:18:15.054301";30,65972;37,95438;114,7348;120,1529;-151,3782;-150,9507;33014,7;33590,38;-7102,761;-5260,584;-27754,12;-26487,62
"08.07.2018 03:18:15.054301";"08.07.2018 03:18:15.054501";15,68005;30,65972;120,1529;131,1886;-150,9507;-147,7166;31692,92;33014,7;-5260,584;-1757,412;-29935,51;-27754,12
"08.07.2018 03:18:15.054501";"08.07.2018 03:18:15.054702";8,029377;15,68005;131,1886;137,5593;-147,7166;-145,4575;30949,67;31692,92;-1757,412;-13,12489;-30936,54;-29935,51
"08.07.2018 03:18:15.054702";"08.07.2018 03:18:15.054902";0,3288782;8,029377;137,5593;143,1031;-145,4575;-143,2166;30077,83;30949,67;-13,12489;1629,897;-31707,72;-30936,54
"08.07.2018 03:18:15.054902";"08.07.2018 03:18:15.055103";-7,353839;0,3288782;143,1031;147,4877;-143,2166;-141,0439;29191,3;30077,83;1629,897;3208,227;-32399,52;-31707,72
"08.07.2018 03:18:15.055103";"08.07.2018 03:18:15.055303";-22,41371;-7,353839;147,4877;156,6022;-141,0439;-135,8777;27025,75;29191,3;3208,227;6628,321;-33654,08;-32399,52
"08.07.2018 03:18:15.055303";"08.07.2018 03:18:15.055504";-29,74009;-22,41371;156,6022;161,6132;-135,8777;-132,3808;25872,06;27025,75;6628,321;8390,416;-34262,48;-33654,08
"08.07.2018 03:18:15.055504";"08.07.2018 03:18:15.055704";-36,97115;-29,74009;161,6132;165,6574;-132,3808;-128,3033;24587,64;25872,06;8390,416;10205,08;-34792,72;-34262,48
"08.07.2018 03:18:15.055704";"08.07.2018 03:18:15.055904";-51,45546;-36,97115;165,6574;170,9515;-128,3033;-119,3986;21902,37;24587,64;10205,08;13653,95;-35556,31;-34792,72
"08.07.2018 03:18:15.055904";"08.07.2018 03:18:15.056105";-58,84209;-51,45546;170,9515;173,2729;-119,3986;-114,7804;20641,28;21902,37;13653,95;15146,8;-35788,08;-35556,31
"08.07.2018 03:18:15.056105";"08.07.2018 03:18:15.056305";-66,33743;-58,84209;173,2729;175,13;-114,7804;-109,8355;19361,78;20641,28;15146,8;16644,77;-36006,56;-35788,08
"08.07.2018 03:18:15.056305";"08.07.2018 03:18:15.056506";-73,86801;-66,33743;175,13;176,3263;-109,8355;-104,3131;18042,9;19361,78;16644,77;18124,79;-36167,69;-36006,56
"08.07.2018 03:18:15.056506";"08.07.2018 03:18:15.056706";-88,48945;-73,86801;176,3263;178,9168;-104,3131;-91,4472;14946,67;18042,9;18124,79;20923,05;-36167,69;-35869,72
"08.07.2018 03:18:15.056706";"08.07.2018 03:18:15.056907";-95,28716;-88,48945;178,9168;180,145;-91,4472;-84,5703;13262,78;14946,67;20923,05;22298,98;-35869,72;-35561,76
"08.07.2018 03:18:15.056907";"08.07.2018 03:18:15.057107";-101,6152;-95,28716;180,0421;180,145;-84,5703;-77,74541;11555,84;13262,78;22298,98;23559,83;-35561,76;-35115,67
"08.07.2018 03:18:15.057107";"08.07.2018 03:18:15.057307";-112,9286;-101,6152;177,2565;180,0421;-77,74541;-64,20956;8079,365;11555,84;23559,83;26079,87;-35115,67;-34159,23
"08.07.2018 03:18:15.057307";"08.07.2018 03:18:15.057508";-118,1166;-112,9286;176,6129;177,2565;-64,20956;-57,11892;6316,109;8079,365;26079,87;27345,01;-34159,23;-33661,11
"08.07.2018 03:18:15.057508";"08.07.2018 03:18:15.057708";-123,1755;-118,1166;175,7622;176,6129;-57,11892;-49,62564;4685,058;6316,109;27345,01;28477,14;-33661,11;-33162,2
"08.07.2018 03:18:15.057708";"08.07.2018 03:18:15.057909";-128,2164;-123,1755;173,202;175,7622;-49,62564;-41,78373;2956,252;4685,058;28477,14;29538,94;-33162,2;-32495,2
"08.07.2018 03:18:15.057909";"08.07.2018 03:18:15.058109";-138,3711;-128,2164;164,603;173,202;-41,78373;-25,66826;-231,7917;2956,252;29538,94;31322,85;-32495,2;-31091,06
"08.07.2018 03:18:15.058109";"08.07.2018 03:18:15.058309";-143,3755;-138,3711;161,4057;164,603;-25,66826;-17,5744;-1768,982;-231,7917;31322,85;32030,3;-31091,06;-30261,32
"08.07.2018 03:18:15.058309";"08.07.2018 03:18:15.058510";-148,1791;-143,3755;158,7753;161,4057;-17,5744;-9,433026;-3354,874;-1768,982;32030,3;32730,48;-30261,32;-29375,61
"08.07.2018 03:18:15.058510";"08.07.2018 03:18:15.058710";-156,6944;-148,1791;150,541;158,7753;-9,433026;7,03887;-6816,056;-3354,874;32730,48;33833,35;-29375,61;-27017,29
"08.07.2018 03:18:15.058710";"08.07.2018 03:18:15.058911";-160,2341;-156,6944;145,1859;150,541;7,03887;15,22175;-8729,685;-6816,056;33833,35;34330,29;-27017,29;-25600,6
"08.07.2018 03:18:15.058911";"08.07.2018 03:18:15.059111";-163,2451;-160,2341;139,8164;145,1859;15,22175;23,24014;-10729,94;-8729,685;34330,29;34802,16;-25600,6;-24072,22
"08.07.2018 03:18:15.059111";"08.07.2018 03:18:15.059312";-165,7281;-163,2451;134,2398;139,8164;23,24014;31,07403;-12544,47;-10729,94;34802,16;35121,73;-24072,22;-22577,26
"08.07.2018 03:18:15.059312";"08.07.2018 03:18:15.059512";-169,1726;-165,7281;122,1676;134,2398;31,07403;46,39793;-15901,44;-12544,47;35121,73;35486,55;-22577,26;-19585,11
"08.07.2018 03:18:15.059512";"08.07.2018 03:18:15.059712";-170,1671;-169,1726;116,321;122,1676;46,39793;53,93893;-17391,38;-15901,44;35486,55;35509,93;-19585,11;-18118,55
"08.07.2018 03:18:15.059712";"08.07.2018 03:18:15.059913";-170,7001;-170,1671;110,1318;116,321;53,93893;61,32616;-18666,88;-17391,38;35399,59;35509,93;-18118,55;-16732,72
"08.07.2018 03:18:15.059913";"08.07.2018 03:18:15.060113";-170,7995;-170,7001;102,8355;110,1318;61,32616;68,48422;-19996,69;-18666,88;35268,1;35399,59;-16732,72;-15271,41
"08.07.2018 03:18:15.060113";"08.07.2018 03:18:15.060314";-170,7995;-169,8817;87,26412;102,8355;68,48422;82,146;-22618,02;-19996,69;34726,3;35268,1;-15271,41;-12108,27
"08.07.2018 03:18:15.060314";"08.07.2018 03:18:15.060514";-169,8817;-168,9801;80,83239;87,26412;82,146;88,78209;-23937,92;-22618,02;34323,51;34726,3;-12108,27;-10385,58
"08.07.2018 03:18:15.060514";"08.07.2018 03:18:15.060715";-168,9801;-167,8502;74,30779;80,83239;88,78209;95,29809;-25259,96;-23937,92;33937,66;34323,51;-10385,58;-8677,696
"08.07.2018 03:18:15.060715";"08.07.2018 03:18:15.060915";-167,8502;-164,9529;56,67614;74,30779;95,29809;107,4748;-27830,03;-25259,96;32837,53;33937,66;-8677,696;-5007,497
"08.07.2018 03:18:15.060915";"08.07.2018 03:18:15.061115";-164,9529;-163,126;47,40913;56,67614;107,4748;112,9463;-28999,99;-27830,03;32158,45;32837,53;-5007,497;-3158,458
"08.07.2018 03:18:15.061115";"08.07.2018 03:18:15.061316";-163,126;-160,9694;39,47253;47,40913;112,9463;118,108;-30100,43;-28999,99;31373,14;32158,45;-3158,458;-1272,712
"08.07.2018 03:18:15.061316";"08.07.2018 03:18:15.061516";-160,9694;-158,4234;32,134;39,47253;118,108;123,1766;-30865,34;-30100,43;30440,38;31373,14;-1272,712;424,9598
"08.07.2018 03:18:15.061516";"08.07.2018 03:18:15.061717";-158,4234;-152,0388;15,12234;32,134;123,1766;133,458;-32153,61;-30865,34;28558;30440,38;424,9598;3595,615
"08.07.2018 03:18:15.061717";"08.07.2018 03:18:15.061917";-152,0388;-148,2107;6,296491;15,12234;133,458;138,3772;-32768;-32153,61;27493,04;28558;3595,615;5274,955
"08.07.2018 03:18:15.061917";"08.07.2018 03:18:15.062118";-148,2107;-143,9987;-1,815415;6,296491;138,3772;142,7619;-33353,63;-32768;26264,8;27493,04;5274,955;7088,83
"08.07.2018 03:18:15.062118";"08.07.2018 03:18:15.062318";-143,9987;-134,5332;-17,62361;-1,815415;142,7619;149,5555;-34275,51;-33353,63;23621,42;26264,8;7088,83;10654,09
"08.07.2018 03:18:15.062318";"08.07.2018 03:18:15.062518";-134,5332;-129,2991;-25,44273;-17,62361;149,5555;152,3276;-34665,81;-34275,51;22185,54;23621,42;10654,09;12480,27
"08.07.2018 03:18:15.062518";"08.07.2018 03:18:15.062719";-129,2991;-123,7342;-32,60417;-25,44273;152,3276;155,0081;-35016,7;-34665,81;20794,43;22185,54;12480,27;14222,27
"08.07.2018 03:18:15.062719";"08.07.2018 03:18:15.062919";-123,7342;-117,8646;-39,43709;-32,60417;155,0081;157,6246;-35280,96;-35016,7;19453,75;20794,43;14222,27;15827,22
"08.07.2018 03:18:15.062919";"08.07.2018 03:18:15.063120";-117,8646;-105,5649;-54,26846;-39,43709;157,6246;161,8573;-35397,41;-35280,96;16495,86;19453,75;15827,22;18789,5
